0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,0.5043393571076418,0.4976748445842401,0.7702448699396683,0.1752510896924563,0.40382325296956284,0.4706517833444461,0.24014700925599836,0.2693297140522838,0.2057894501347377,0.10688451830274961,0.13903127916555175,0.5188028928277904,0.38212794855476356,0.484089798187641,0.5180587158623011,0.3106205835129638,0.2758822110129894,0.40915590861755674,0.6004421967668435,0.3477714886522834,0.3781892289561071,0.5328230369440874,0.21442022407994843,0.421489941862208,0.2946722831551095,0.48001781981177205,0.20370815827456443,0.5876824424012386,0.2220880274091098,0.25939750097644265,0.18435982434489237,0.1749930532368028,0.1915282527183012,0.3156985293866924,0.37537082558724155,0.22709007097081407,0.4083407142147177,0.43530212665438067,0.15243408995668148,0.3760778983359866,0.13531892177949592,0.3959475086687773,0.22072023865745236,0.2909411219243382,0.3063562099780735,0.46204255200379174,0.48613597310467727,0.44597210293964845,0.15887115203929386,0.11390057035436005,0.45813421174576374,0.263714148515305,0.20681368877893522,0.373806239426466,0.22995604963161967,0.35282493891020794,0.10523118037167514,0.12612787561237757,0.5217228281593906,0.3690506546291364,0.21978487463191504,0.5327410249869103,0.2341213084284664,0.42415128200272106,0.2663539767826722,0.24892244950217743,0.12109633005560409,0.3749935432836119,0.1575550645752615,0.6835358918165533,0.1785052500175204,0.4283817859924645,0.18737379045570327,0.29987279135096945,0.3204835797182275,0.43687962715644996,0.19247221366585573,0.1992839132038609,0.29473573591683244,0.20132710719888838,0.5278931750334473,0.4587087863852502,0.14628014690420701,0.45766956819700777,0.13085764639870529,0.2012813517241145,0.21738677077446672,0.1632080140722361,0.17001458944639264,0.6091529200048271,0.733673806403808,0.5451585981011803,0.5271898336196751,0.3187346642058856,0.16190890759764176,0.43465780833502443,0.23971038556542998,0.4784016806948136,0.26513253174110873
0.5043393571076418,0.0,0.5593401784094507,1.1767651151012894,0.5682508411317702,0.8633757041790158,0.33958362191492414,0.6515713456295981,0.7237651685298447,0.6285814370277013,0.4808570586161746,0.5823040063557497,0.952348362707083,0.7466384210891889,0.8971550214115223,0.9096030215059049,0.7638089030980275,0.6727080557035252,0.4154608210883818,0.9764164874485035,0.8052082050242543,0.7944873153474142,0.916071026916476,0.4726392280549471,0.8118188130616947,0.7627702878768494,0.7561680949928982,0.6020051321696502,1.0226179984197707,0.6405724077902406,0.7243275077777643,0.6362361969719826,0.632508441387653,0.6533026932383816,0.7915326606988735,0.40545816041658583,0.4825880280320238,0.8083590629846844,0.8927114659975892,0.5404732230888232,0.6880338354919873,0.5086110298960655,0.5517852998953182,0.6140121835258556,0.7574372626695653,0.7651058716826178,0.873421895473172,0.7599232616452887,0.584247530456527,0.5327638788708953,0.5498758447839702,0.8739897425573812,0.6424404920028024,0.5773781215398752,0.2867881197712945,0.5122761574703782,0.7796159385941308,0.5299188492678086,0.5513899614348121,0.9211185069741485,0.6000802144864774,0.6284539076044695,0.9535162976899269,0.6516433972449098,0.5442167345262476,0.49844880233109584,0.683116097097921,0.5392930026002156,0.3917496776809235,0.6058788514068987,1.0531964261968554,0.5239474405560286,0.8447604857429626,0.5260162737353637,0.4419689550162257,0.7324255753672096,0.7369775413491984,0.614441273591545,0.6135821526039311,0.7243870244223916,0.6451912816566949,0.8948599002721978,0.2518681356256309,0.473890666263827,0.8344975218715032,0.45254355314090555,0.5094880599625417,0.6534245632571667,0.6070190348011739,0.5938764374245107,1.02132678216844,1.14410825874581,0.759854683859954,0.951608605175872,0.6079541347056557,0.5772749318390965,0.8192044324600849,0.4449249711674296,0.9266976499889207,0.5708769470358416
0.4976748445842401,0.5593401784094507,0.0,1.1344373137532808,0.48768854076203666,0.7181958294494348,0.264342268282828,0.6269427606347229,0.5793740256294332,0.4722812674940786,0.44502933735164507,0.5437497024378143,0.8559033492070706,0.7883042634070361,0.8544710029393923,0.8866997925384539,0.6803252091529401,0.6960492949444057,0.2890919923450258,1.0094306885708564,0.7089570856257984,0.7432602570522311,0.8985289981512082,0.31206374216785043,0.8029004629373413,0.5962504603444819,0.8766060691483183,0.5048947108550045,0.9225795420101065,0.636883818547909,0.5230500749389876,0.5440484775701915,0.5198289360469933,0.5116487275307247,0.5910977075361625,0.42269356343604636,0.3230558460684057,0.8030525937154176,0.8502598293973282,0.40678362773899723,0.7818791229613987,0.5536542875702337,0.15799514111963614,0.42948054242087697,0.6115261736609388,0.5566578594202999,0.8149040408600039,0.9052078343910314,0.20016738437725107,0.38175428388697485,0.47337252750914394,0.8323235558475426,0.6651373635847924,0.41367576368356823,0.536226060210096,0.398328979339012,0.7132982953451433,0.43246724324904007,0.44146049127818215,0.9097118171228065,0.7916268309150194,0.6191216187370385,0.9107451877803097,0.6426043476092452,0.4863493923049835,0.5358981891814418,0.45257721479572693,0.5208673972134464,0.23730921811768496,0.47670920064896966,0.9886875268365382,0.3603376222214293,0.7950726627885285,0.5327160261037901,0.2508754686904052,0.6776066383887459,0.7946028666029118,0.5940566817951429,0.4282249819904213,0.6696225893532156,0.5108912416927356,0.9404554601767126,0.44718813227770904,0.5496360537741316,0.8443336314683213,0.5509489759970267,0.6037598774449107,0.617648659042577,0.5381395701162662,0.5790308575402523,0.9703685490544339,1.1012318826008483,0.9010257341544946,0.8872102177720249,0.715249470064739,0.4378903974397897,0.8241947506878089,0.3251525923325279,0.8159928885764947,0.6777737770110385
0.7702448699396683,1.1767651151012894,1.1344373137532808,0.0,0.7007033374844329,0.4210814768106239,1.1701283565812486,0.5569170637208727,0.5733220222092311,0.6889388292193994,0.7843899345592749,0.6456224115693765,0.324571184993538,0.44935228317174625,0.3193907135798654,0.3213851905494579,0.48514601271505453,0.5161442761248531,1.0680969662301703,0.2526872870104649,0.4645636351630156,0.45125709530339214,0.27835599742089334,0.8934371623208713,0.3894653391149344,0.5669225908511042,0.5277953149993657,0.6806388633670176,0.2217586767084352,0.5653978154946119,0.680595527055234,0.6217512423975495,0.6422279979993231,0.6854993708300602,0.6397739481707057,0.9684858436464332,0.9180911220492998,0.4221300538321362,0.3477920572856755,0.8060527230845146,0.5082531863628488,0.6904861997689874,1.0405818112986218,0.7711179434616948,0.5543314884828809,0.6203181581427606,0.3626185320655427,0.4842121236191129,1.0767519565301507,0.8004293641727305,0.7194817738084403,0.37429158597278667,0.6235203123349441,0.7934108303654125,0.9870776754721629,0.815133097179914,0.4490028509040246,0.7620821329952031,0.7675176622397317,0.3075220313730299,0.6132878038947166,0.595759258162777,0.2476406043970265,0.5500360595579301,0.8637403297989124,0.7777459934845827,0.7441001438809927,0.7103869418035856,1.0768441404021125,0.7440424223717426,0.2516532185319715,0.8253649670541554,0.3562780406360678,0.7359257228691123,0.9782855733844468,0.47905994875965224,0.5949981108480175,0.6498910911907242,0.7762284744979195,0.5323600913567071,0.6578385374655105,0.3045331847606042,1.1304635950818678,0.7635611479688624,0.4416055140680567,0.7449046011869409,0.6850792938336273,0.5782039696414043,0.6569848848446285,0.6209848588282167,0.19728334417064197,0.10516201967815178,0.5877832217297005,0.27021299313579467,0.592344452048428,0.7400692314604803,0.36794896614992306,0.9255544479133484,0.34489479074430573,0.6713560662190118
0.1752510896924563,0.5682508411317702,0.48768854076203666,0.7007033374844329,0.0,0.3372657166100856,0.4921118698623479,0.18435674893370965,0.21726739413144217,0.1832489637387398,0.17423652233530437,0.1092551709443218,0.456303690793987,0.33773394543110463,0.42507638342462767,0.45930690107044014,0.26072505745245134,0.23452978554228093,0.4137986430038219,0.5562929835982657,0.30171970850052293,0.3588987486093959,0.4853702461525429,0.22871293906474813,0.3562244881412845,0.23946360494854324,0.44901305382375617,0.2028778052538903,0.519675003781219,0.18132289918825203,0.22128145498443907,0.1436529079115782,0.14595976151217857,0.1751441345460166,0.28663427024139054,0.43421259812535384,0.2531064653666757,0.3647310282197638,0.4270747374018888,0.17466917832891993,0.33178010346849096,0.13843404275603208,0.3827615648589203,0.18708579655795066,0.2357055850318816,0.2461404828370212,0.40069597143771907,0.45554809090416387,0.42895791993022253,0.1604948758992046,0.12321066796913009,0.4028473550574101,0.24762085533583433,0.19465693092350977,0.4079570875514899,0.2682842757081551,0.27887557305895355,0.1388677231724115,0.1509484267280406,0.47448349050590444,0.3642461391354911,0.17770259358129797,0.4813306760990894,0.1846863016052847,0.4029628065680092,0.2810966553352985,0.21891335517420085,0.16904075388786283,0.396702467490136,0.1549069553002697,0.6546519864875404,0.17557503786273962,0.3606138119257544,0.18391245962688116,0.31317587725936585,0.2510435527165099,0.4223594044786586,0.1809586375846217,0.17751992056674287,0.24425977215257078,0.16087001199474,0.4870744437088753,0.5175401714199995,0.20146269419298685,0.42480643219719194,0.17921073823360606,0.20324969764454792,0.17558477064343087,0.14377572260020552,0.12570811352397143,0.5382182167560972,0.678786846803573,0.5002512344414615,0.4679271214079475,0.29384551441096124,0.153544982514615,0.3746076021411571,0.26926672580315236,0.41520944608381455,0.28158183727186603
0.40382325296956284,0.8633757041790158,0.7181958294494348,0.4210814768106239,0.3372657166100856,0.0,0.7848045349664935,0.2364772739423066,0.17738426215529712,0.28288537361478794,0.4160703058340086,0.28691079680036735,0.2598549340261762,0.2568805660251122,0.20437147500571307,0.30046699493477774,0.12776144673767478,0.23832312795030958,0.6865528430067568,0.34785180930013465,0.10771524633847054,0.2354177114678849,0.2807063118263158,0.49399961481233456,0.23386311265075604,0.1504304034625849,0.4316276276557998,0.31753816952727426,0.21902304656604543,0.23357408856095,0.261410488512754,0.2381601267575074,0.25300538202698325,0.2816840910282223,0.2240153431006454,0.6256489041004684,0.5175558396044766,0.25076607719070665,0.16309620172971617,0.40727369839196415,0.34141796273360414,0.3648738194855414,0.6234706424659533,0.36411870016010806,0.14510068248086722,0.21175987599191798,0.25796753894336083,0.4277034052222238,0.6701775118935458,0.4018989457676039,0.3388324496113269,0.203924582595083,0.34534810658736653,0.3949910472848265,0.6623730641153758,0.4581838029183542,0.1487344847892027,0.3723578921642069,0.3712862825276069,0.2690581242564385,0.44600471188163804,0.27193602284444596,0.2236782878248976,0.23187127861386805,0.5846641665572259,0.475968712348267,0.3257742211280402,0.3667177730355167,0.6900195610710752,0.3411761629002515,0.461420713790338,0.4270646978348814,0.1747239763963108,0.4018513892426839,0.5795597391224321,0.22977553155696562,0.44804663920260734,0.2928128517382492,0.36482418346940915,0.20279996447627532,0.2661555856638954,0.297414428718513,0.7884468217128467,0.43615308184133283,0.3241427520453001,0.4224486315176407,0.395344231395827,0.2359213526103745,0.27216763061887783,0.27706255325486334,0.2677149331883339,0.40386993989487047,0.5327724851453965,0.20295875963395563,0.3753265544741534,0.3459180924491126,0.24087628988339574,0.5384027278353278,0.11884345433332925,0.39125215403653224
0.4706517833444461,0.33958362191492414,0.264342268282828,1.1701283565812486,0.4921118698623479,0.7848045349664935,0.0,0.6194670631360426,0.6293600711830284,0.508457695904509,0.40425639125288526,0.5338540309210056,0.8905715576672367,0.7788193015463846,0.8819906473944948,0.9055720135144526,0.7167221411595209,0.6845785992685551,0.17951503709048125,1.0004141240104438,0.7542606929557975,0.7393363483524266,0.9162851483825593,0.3056766528642661,0.8026244429733982,0.6603352082138049,0.8288896021060049,0.5341151492792287,0.9782875486557853,0.6342301212418404,0.5947898506635687,0.5537709284702617,0.5484004196596716,0.5506127632538292,0.6640108402380193,0.28101031682490135,0.31667897911007836,0.8105386389717427,0.8911602611026146,0.4108680329476668,0.7344068579793922,0.5033118247853141,0.28197442966351016,0.4881061212859092,0.6673108436702424,0.6378577337623235,0.8471047948536515,0.851596255433942,0.3349093293080487,0.3970670365940131,0.4714389533397873,0.8564535649323874,0.6412722989361826,0.4633664993070137,0.3680700844313595,0.3927353284798763,0.73560733110287,0.43050318299598783,0.4450657332763372,0.9270274658659531,0.7177626855680614,0.6061284682228314,0.9431232319328113,0.6362396482571595,0.3929916137604983,0.46531292333477436,0.5313909715743307,0.4945144912707383,0.14269041631686005,0.49409041636332135,1.0313079546270343,0.37871601958847056,0.8180101108537062,0.49949735012137264,0.2346279900778459,0.6999209989023943,0.765565121136674,0.5871607455434162,0.47151497805151826,0.6907318784561608,0.5506371303171333,0.9462270065566475,0.25395598058256763,0.4828874502872231,0.8437421914399236,0.4800956042590692,0.5450435557982597,0.6204520975733864,0.5549458510750298,0.5657478051710518,1.002516053658089,1.139001592674504,0.8450196835318209,0.9272263755825572,0.6562130080574805,0.4593596120186218,0.8274552761715028,0.3147704308917181,0.8746995945832412,0.603912691814503
0.24014700925599836,0.6515713456295981,0.6269427606347229,0.5569170637208727,0.18435674893370965,0.2364772739423066,0.6194670631360426,0.0,0.1798486759109418,0.21584222831696223,0.240558469238653,0.12121370656222674,0.3675609290788231,0.1934735640190773,0.2743351230008394,0.31832319098005607,0.13591427570635656,0.07742214477550269,0.5300877099938848,0.409506852270615,0.17760558554677075,0.30570332835974023,0.3502010566213324,0.354842101297005,0.19821553584305623,0.1939584391983823,0.31713786417465795,0.21536005685422613,0.3835435275250873,0.04975186726283832,0.260911717283216,0.12309170905127716,0.14461431441761674,0.2028831172727247,0.2945971063836309,0.4337064394502015,0.3798303672523284,0.20748223539114932,0.2899420638781546,0.2749756136475626,0.19232879520779986,0.15770222623842525,0.5303381678650343,0.29821985777298843,0.17130474119233777,0.26741134455418253,0.31263271121226643,0.32184620843174666,0.5745524472287152,0.2778236050858267,0.19292016399413364,0.24831380183913057,0.2143333978522685,0.29058347936511175,0.4674388424696194,0.3385064437151359,0.15573492257369095,0.2319028052285212,0.2434004819075187,0.3196378736942413,0.2656369779082856,0.0763385428783695,0.33344822468181107,0.028028121656479454,0.43840707939276535,0.3263007811642974,0.30370269342939826,0.23183269490117922,0.5329535324377435,0.2395601310551314,0.5092738913167314,0.3034096188972015,0.20863000453589095,0.24474718906580142,0.439899941351948,0.21135252095972507,0.3232981768344896,0.170718904900321,0.27765922189806175,0.10872191546801077,0.19665071702322198,0.33253339174578117,0.597793808179097,0.2343867223590193,0.311058444867282,0.21128907976866315,0.18267047997533006,0.0575226850793226,0.15945486830207836,0.09199331709924355,0.3912709767761774,0.5308435156092728,0.4207088115121363,0.3224424160490247,0.20153759336521704,0.2378989833555027,0.2394520435895104,0.3867400400898717,0.2888203548456806,0.2187170587594681
0.2693297140522838,0.7237651685298447,0.5793740256294332,0.5733220222092311,0.21726739413144217,0.17738426215529712,0.6293600711830284,0.1798486759109418,0.0,0.15045974472032303,0.2756930000289839,0.16800865687493544,0.33765568095584636,0.29089650183652227,0.3244178925821235,0.3827517895926091,0.14566170380822804,0.21548321935018594,0.5523617006941058,0.472138751012506,0.17031806604238897,0.2880501522856894,0.39715878390902104,0.34692819480273385,0.2958837758306042,0.09435206972205444,0.45779492529701277,0.21145076671100874,0.38100015146287697,0.16622748774265378,0.1561218053767966,0.12168707273912593,0.13585637938180212,0.15758351163615206,0.1665152739014388,0.4994325080812959,0.36570365133805205,0.30062440449040667,0.2972521734029151,0.2583998846682161,0.34142819303012795,0.2520552444674631,0.4736569235873939,0.21008384222808968,0.07933216875574642,0.13999900902486018,0.3480208857404543,0.45640821415196714,0.5107735537606343,0.24363770459415593,0.18972398457563436,0.3071156958649815,0.2829763532160027,0.2409656749748128,0.5405258775019985,0.3090962029428607,0.16875855894767508,0.2245228091273892,0.22391897052763549,0.38425860856677607,0.4161153010478615,0.20957778210161276,0.3635103549738796,0.17755293107905445,0.48757091764220933,0.3802812922260208,0.1936305315284168,0.2558359923428603,0.5273674046813512,0.19542957724074783,0.5590971842769604,0.2664637892242003,0.254058436994968,0.2974526316991838,0.42475103718341894,0.22750165865189587,0.4228259832066944,0.1938215841450716,0.21386309953830834,0.18577514031147935,0.13394214396061943,0.39931946821832215,0.6515605452287749,0.3264381688260093,0.3614764272261485,0.3037754809685937,0.29823607125716367,0.17068317787734838,0.1385747991366319,0.1755460417922619,0.41412040414129636,0.5595822908093353,0.5429085976664675,0.347966578508936,0.3462515174388847,0.18978596199704603,0.31522515521922834,0.37433597657623224,0.27612840498361035,0.33295455415614617
0.2057894501347377,0.6285814370277013,0.4722812674940786,0.6889388292193994,0.1832489637387398,0.28288537361478794,0.508457695904509,0.21584222831696223,0.15045974472032303,0.0,0.20844679613628095,0.14331458990449863,0.4161250447462522,0.3633366607142422,0.42005646016623654,0.46769609058479833,0.23586157827966692,0.27087122972637456,0.4581584116950113,0.560072875162106,0.2677809550652632,0.34445011562329736,0.454990796566389,0.23634534422227604,0.37395424617300793,0.16028001056638833,0.5021587704275865,0.18595329476284572,0.4894151840034793,0.2066174366902734,0.1225093520640084,0.10756242697898437,0.10760919564247555,0.08573726880063928,0.1884066756623676,0.41171532414996737,0.2567218841547609,0.3774975686673829,0.4056531167427586,0.17163026992500371,0.38942511411821507,0.2237011175425482,0.36377297901358063,0.16021744092255402,0.1690588305444434,0.16832193428674555,0.41656146762937496,0.5116285753470049,0.4141261077779169,0.1570921581008184,0.12551133149590593,0.3994934851120703,0.2885113344516942,0.14301451768224793,0.4568435249138359,0.2408650740375598,0.2664483622095373,0.14561386528693548,0.14570608632195986,0.4765313604960032,0.4404193147733285,0.22263594941105724,0.46594249135675325,0.2176980534524046,0.4544703487088789,0.31470141990457823,0.1416985825762961,0.20925245191906408,0.4174627426255775,0.1227509411756769,0.6395936677820224,0.17692085387807513,0.35449984297288256,0.24914475803838548,0.30452744004644805,0.27246996649992006,0.45998597445667133,0.1702301907229902,0.1359376803720734,0.24329876894571173,0.0719178545824044,0.5020817009214399,0.5472150832394569,0.27691468876550146,0.4277457206976238,0.26162756044869606,0.2842761599185344,0.197086303297167,0.0999982641769265,0.17230125945079738,0.5272864299733178,0.6652619041215402,0.5718016468457708,0.45093733551106585,0.35469574709552065,0.12230058376348589,0.399529069551681,0.29325266059590244,0.3840008045969415,0.32808037282036484
